race1;lsat;ugpa;gender;pass_bar;dnn_bar_pass_prediction
0;31;2.9;1;1;4
1;30;2.9;0;0;4
0;40;2.9;0;1;4
0;33.5;2.9;1;1;4
0;37;2.9;0;1;4
0;38;2.9;1;1;4
0;42;2.9;1;1;4
0;45;2.9;1;1;4
0;36;2.9;0;1;4
0;38;2.9;0;1;4
4;33.5;2.9;1;1;4
1;30;2.9;1;1;4
0;32;2.9;0;1;4
0;39.5;2.9;0;1;4
0;37;2.9;0;1;4
0;43;2.9;0;1;4
0;35;2.9;0;1;4
0;38;2.9;0;1;4
0;30.3;2.9;1;1;4
0;41;2.9;1;1;4
0;34;2.9;1;1;4
0;37;2.9;1;1;4
2;33;2.9;0;1;4
0;39;2.9;0;1;4
0;37;2.9;1;1;4
3;30;2.9;1;1;4
3;25;2.9;0;1;4
0;36;2.9;0;1;4
0;36;2.9;1;1;4
0;48;2.9;0;1;4
2;32.5;2.9;1;1;4
0;27;2.9;0;0;4
0;35;2.9;0;0;4
0;32.5;2.9;0;1;4
0;40;2.9;0;1;4
0;40;2.9;0;1;4
0;41;2.9;1;1;4
0;41;2.9;1;1;4
0;39;2.9;0;1;4
0;41;2.9;1;1;4
0;31.5;2.9;0;1;4
0;30.3;2.9;1;1;4
0;28;2.9;1;1;4
0;35;2.9;0;1;4
0;35;2.9;0;1;4
0;33.5;2.9;0;1;4
0;33.5;2.9;0;1;4
0;39;2.9;1;1;4
0;24;2.9;1;1;4
0;31;2.9;1;1;4
0;40;2.9;1;1;4
0;33;2.9;1;1;4
0;34;2.9;1;1;4
0;33;2.9;0;0;4
0;41;2.9;0;1;4
0;33;2.9;0;1;4
0;37;2.9;0;1;4
0;32;2.9;0;0;4
0;39;2.9;0;1;4
1;29;2.9;0;1;4
0;38;2.9;1;1;4
2;29;2.9;1;1;4
0;42;2.9;1;1;4
0;35;2.9;1;1;4
0;42;2.9;1;1;4
0;43;2.9;0;1;4
0;31;2.9;1;1;4
3;34;2.9;0;1;4
0;32;2.9;1;1;4
0;37;2.9;1;1;4
1;33;2.9;0;1;4
4;32.5;2.9;1;1;4
3;38;2.9;0;1;4
0;36;2.9;1;1;4
0;40;2.9;0;1;4
3;31;2.9;1;1;4
0;42;2.9;1;1;4
0;39;2.9;0;1;4
0;46;2.9;0;1;4
0;40;2.9;1;1;4
0;33;2.9;1;1;4
0;40;2.9;1;1;4
0;29.5;2.9;0;1;4
0;39;2.9;1;1;4
0;40;2.9;1;1;4
0;34;2.9;0;1;4
0;37;2.9;0;1;4
0;42;2.9;1;1;4
1;36;2.9;0;1;4
0;38;2.9;0;1;4
0;40;2.9;1;1;4
0;41;2.9;1;1;4
0;34;2.9;0;1;4
0;36;2.9;0;1;4
0;28.3;2.9;0;1;4
0;36;2.9;1;1;4
0;29;2.9;0;0;4
0;26.5;2.9;0;1;4
3;29;2.9;1;1;4
3;26;2.9;1;0;4
0;35.5;2.9;1;0;4
0;35;2.9;1;1;4
0;40;2.9;1;1;4
3;20.5;2.9;0;0;4
0;39;2.9;0;1;4
0;37;2.9;1;1;4
0;39;2.9;1;1;4
3;29;2.9;0;0;4
0;37;2.9;0;1;4
4;39.5;2.9;0;1;4
4;34.5;2.9;1;1;4
0;40;2.9;1;1;4
0;35;2.9;1;1;4
0;36;2.9;1;1;4
0;40;2.9;0;1;4
0;35;2.9;1;1;4
0;41;2.9;1;1;4
0;38;2.9;1;1;4
0;33;2.9;0;0;4
0;32;2.9;1;1;4
0;31;2.9;0;1;4
0;35;2.9;0;1;4
0;30;2.9;1;1;4
3;36.5;2.9;0;1;4
0;46;2.9;1;1;4
0;27;2.9;1;1;4
1;36;2.9;0;1;4
0;36;2.9;1;1;4
0;38;2.9;0;1;4
0;34;2.9;1;1;4
0;34.5;2.9;1;1;4
0;38;2.9;1;1;4
0;30;2.9;1;1;4
1;29.7;2.9;0;1;4
0;34;2.9;0;1;4
0;43;2.9;1;1;4
0;37;2.9;1;1;4
0;35.5;2.9;1;1;4
0;26;2.9;0;1;4
0;35.5;2.9;0;1;4
2;28;2.9;0;1;4
0;36;2.9;0;1;4
4;15.5;2.9;0;0;4
0;37;2.9;0;1;4
0;35;2.9;1;1;4
0;28.5;2.9;0;0;4
1;21;2.9;1;0;4
1;25;2.9;0;1;4
0;34;2.9;1;1;4
0;42;2.9;1;1;4
2;37;2.9;0;1;4
3;23;2.9;1;1;4
0;31;2.9;1;1;4
0;40;2.9;1;1;4
0;32;2.9;1;1;4
0;40;2.9;1;1;4
1;30;2.9;1;1;4
0;35;2.9;0;1;4
2;29.5;2.9;0;1;4
0;43;2.9;1;1;4
0;36;2.9;0;1;4
0;45;2.9;0;1;4
0;36;2.9;1;1;4
3;37;2.9;1;1;4
0;35;2.9;0;1;4
0;39;2.9;1;1;4
0;36;2.9;1;1;4
0;45;2.9;1;1;4
0;38;2.9;1;1;4
0;36;2.9;0;1;4
0;33;2.9;1;1;4
0;30.5;2.9;1;1;4
0;36;2.9;0;1;4
1;39;2.9;1;1;4
0;41;2.9;1;1;4
0;42;2.9;0;1;4
0;40;2.9;1;1;4
3;29;2.9;1;1;4
0;36;2.9;0;1;4
0;43;2.9;0;1;4
0;30;2.9;1;1;4
0;36;2.9;0;1;4
0;36;2.9;1;1;4
0;35;2.9;1;1;4
0;42;2.9;1;1;4
1;45;2.9;0;1;4
3;27;2.9;0;1;4
0;29;2.9;1;0;4
0;44;2.9;1;1;4
2;38;2.9;1;1;4
0;34;2.9;0;1;4
0;40;2.9;0;1;4
0;32;2.9;0;1;4
3;40;2.9;0;1;4
0;38;2.9;0;1;4
0;31.3;2.9;0;1;4
0;40;2.9;0;1;4
0;42;2.9;1;1;4
3;27;2.9;0;1;4
4;36;2.9;1;1;4
0;34;2.9;0;1;4
3;28;2.9;0;0;4
0;44;2.9;0;1;4
0;33;2.9;0;1;4
0;32;2.9;1;1;4
0;32;2.9;0;1;4
3;28;2.9;0;1;4
0;34;2.9;1;1;4
0;46;2.9;1;1;4
1;43;2.9;0;1;4
0;38;2.9;1;1;4
0;36;2.9;0;1;4
0;45;2.9;1;1;4
0;35;2.9;0;1;4
0;28.5;2.9;1;1;4
3;37;2.9;0;1;4
0;38;2.9;1;1;4
0;36;2.9;1;1;4
0;36;2.9;0;1;4
0;34;2.9;1;1;4
0;43;2.9;1;1;4
0;39;2.9;1;1;4
0;21;2.9;1;1;4
0;35;2.9;1;1;4
0;36;2.9;1;1;4
0;37;2.9;1;1;4
0;41;2.9;1;1;4
0;34;2.9;1;1;4
0;33;2.9;1;1;4
0;42;2.9;0;1;4
0;39;2.9;1;1;4
0;34;2.9;1;1;4
3;21;2.9;0;0;4
0;31;2.9;1;1;4
0;46;2.9;1;1;4
0;44;2.9;0;1;4
0;45;2.9;1;1;4
0;37;2.9;1;1;4
0;45;2.9;1;1;4
3;25.5;2.9;0;1;4
0;34.5;2.9;0;1;4
0;35;2.9;1;1;4
0;29;2.9;1;1;4
0;35;2.9;1;1;4
0;37;2.9;0;1;4
0;29;2.9;1;1;4
0;40;2.9;1;1;4
0;39;2.9;1;1;4
1;41;2.9;0;1;4
0;34;2.9;0;1;4
3;26;2.9;1;1;4
0;39;2.9;0;1;4
0;44;2.9;1;1;4
0;32;2.9;1;1;4
0;38;2.9;1;1;4
0;43;2.9;1;1;4
3;34;2.9;1;1;4
0;37;2.9;1;1;4
3;25;2.9;0;0;4
0;38.5;2.9;1;1;4
0;31;2.9;0;1;4
0;36;2.9;0;1;4
0;44;2.9;1;1;4
0;37;2.9;1;1;4
0;42;2.9;1;1;4
0;36;2.9;1;1;4
1;33.5;2.9;1;1;4
1;28;2.9;1;1;4
0;40;2.9;1;1;4
1;37;2.9;0;1;4
1;27;2.9;0;0;4
0;30.5;2.9;1;0;4
0;35;2.9;0;1;4
3;29;2.9;1;1;4
0;39;2.9;1;1;4
4;29;2.9;0;1;4
0;37;2.9;1;1;4
2;33;2.9;0;1;4
0;31.5;2.9;1;1;4
0;39;2.9;1;1;4
0;34;2.9;0;1;4
0;33;2.9;1;1;4
3;31;2.9;0;1;4
0;35;2.9;1;1;4
0;31.5;2.9;1;1;4
0;30.5;2.9;1;1;4
0;31.5;2.9;1;0;4
0;36.5;2.9;1;1;4
0;30;2.9;1;1;4
1;34;2.9;1;1;4
2;31;2.9;0;1;4
0;38;2.9;1;1;4
1;28;2.9;1;1;4
0;33;2.9;1;1;4
0;31;2.9;1;1;4
0;32;2.9;0;1;4
4;43;2.9;1;1;4
0;29;2.9;1;1;4
2;39;2.9;1;1;4
1;37;2.9;1;1;4
0;44;2.9;1;1;4
0;28;2.9;0;1;4
0;43;2.9;1;1;4
0;29.5;2.9;1;1;4
0;43;2.9;0;1;4
1;39;2.9;1;1;4
0;35;2.9;1;0;4
0;37;2.9;1;1;4
0;31;2.9;0;1;4
2;33;2.9;1;1;4
0;36;2.9;1;1;4
0;39;2.9;0;1;4
1;40;2.9;0;1;4
0;40;2.9;1;1;4
3;33;2.9;1;0;4
0;38;2.9;1;1;4
0;37;2.9;1;1;4
0;32;2.9;0;1;4
0;29;2.9;1;1;4
0;40;2.9;0;1;4
0;36;2.9;1;1;4
0;36;2.9;1;1;4
3;26;2.9;0;0;4
0;33;2.9;0;0;4
0;40;2.9;1;1;4
0;33;2.9;1;1;4
0;39;2.9;0;1;4
0;45;2.9;1;1;4
0;43;2.9;1;1;4
0;43;2.9;1;1;4
0;36;2.9;1;1;4
0;33;2.9;1;1;4
0;29;2.9;1;1;4
0;32.5;2.9;0;1;4
3;39;2.9;0;1;4
0;40;2.9;0;1;4
1;33;2.9;0;1;4
0;36;2.9;0;1;4
0;35;2.9;1;1;4
0;32;2.9;0;1;4
0;40;2.9;0;1;4
4;41;2.9;0;1;4
0;33;2.9;1;1;4
0;34;2.9;1;1;4
0;38;2.9;1;1;4
0;39;2.9;0;0;4
0;34;2.9;1;1;4
0;34;2.9;1;1;4
0;33;2.9;1;1;4
0;41;2.9;1;1;4
0;32;2.9;0;1;4
0;34;2.9;0;1;4
0;35.5;2.9;0;1;4
0;39;2.9;1;1;4
0;40;2.9;1;1;4
2;37;2.9;1;1;4
0;36;2.9;0;1;4
0;36;2.9;1;1;4
0;37;2.9;1;1;4
0;36;2.9;1;1;4
0;33;2.9;1;1;4
0;34;2.9;0;1;4
3;22;2.9;1;1;4
0;34.5;2.9;1;1;4
0;35;2.9;1;1;4
2;30;2.9;0;0;4
0;39;2.9;0;1;4
0;42;2.9;1;1;4
0;43;2.9;1;1;4
0;39;2.9;1;1;4
3;42;2.9;1;1;4
4;29.3;2.9;0;1;4
3;30;2.9;1;1;4
0;39;2.9;1;1;4
0;35;2.9;0;1;4
0;32;2.9;1;1;4
0;33;2.9;1;1;4
0;39;2.9;1;1;4
0;37;2.9;1;1;4
0;35.5;2.9;0;1;4
0;33;2.9;1;1;4
0;40;2.9;1;1;4
3;26;2.9;0;0;4
0;39;2.9;0;1;4
0;43;2.9;0;1;4
0;27.7;2.9;1;1;4
0;40;2.9;0;1;4
2;36;2.9;0;1;4
0;35;2.9;0;1;4
0;44;2.9;1;1;4
1;34;2.9;1;1;4
0;37;2.9;0;1;4
1;39;2.9;1;1;4
0;39;2.9;1;1;4
0;35;2.9;1;1;4
0;39;2.9;0;1;4
0;33;2.9;1;1;4
0;40;2.9;1;1;4
0;40;2.9;0;1;4
0;41;2.9;1;1;4
0;33;2.9;1;1;4
0;34;2.9;1;1;4
0;29.5;2.9;0;1;4
0;46;2.9;1;1;4
4;35;2.9;0;1;4
3;25;2.9;0;1;4
0;31;2.9;1;1;4
0;28;2.9;1;1;4
0;32;2.9;1;1;4
0;29;2.9;0;1;4
0;41;2.9;1;1;4
0;29;2.9;1;1;4
3;31;2.9;1;1;4
3;30;2.9;0;1;4
3;29;2.9;0;1;4
0;39;2.9;1;1;4
1;28;2.9;0;1;4
0;44;2.9;0;1;4
3;16;2.9;1;1;4
0;35;2.9;1;1;4
3;40;2.9;0;1;4
0;45;2.9;1;1;4
0;37;2.9;1;1;4
1;31;2.9;1;1;4
0;35;2.9;1;1;4
0;38;2.9;1;1;4
3;24.5;2.9;0;0;4
2;27;2.9;1;1;4
0;37;2.9;1;1;4
0;38;2.9;1;1;4
0;43;2.9;1;1;4
0;38;2.9;0;1;4
0;38;2.9;1;1;4
2;41;2.9;1;1;4
0;37;2.9;1;1;4
0;34;2.9;1;1;4
0;36;2.9;0;1;4
0;41;2.9;1;1;4
1;30;2.9;0;1;4
0;34;2.9;1;1;4
0;41;2.9;0;1;4
0;41;2.9;1;1;4
0;39;2.9;0;1;4
0;32;2.9;0;1;4
0;40;2.9;0;1;4
0;39;2.9;0;1;4
0;28;2.9;1;0;4
0;42;2.9;1;1;4
0;43;2.9;1;1;4
3;22;2.9;1;1;4
0;36;2.9;0;1;4
1;22.5;2.9;0;1;4
0;35;2.9;0;1;4
0;36;2.9;1;0;4
4;43;2.9;1;1;4
1;15;2.9;0;1;4
0;31;2.9;1;1;4
0;33;2.9;1;1;4
0;34;2.9;1;1;4
0;36;2.9;1;1;4
0;25;2.9;1;1;4
0;37;2.9;0;1;4
0;40;2.9;0;1;4
3;32;2.9;1;1;4
1;34;2.9;1;0;4
0;34;2.9;1;1;4
0;45;2.9;1;1;4
3;30;2.9;0;1;4
0;34;2.9;1;1;4
0;36;2.9;0;1;4
0;36;2.9;1;1;4
0;40;2.9;1;1;4
3;23;2.9;0;1;4
0;36;2.9;1;1;4
0;37;2.9;1;1;4
0;38;2.9;0;1;4
0;42;2.9;1;1;4
0;37;2.9;0;1;4
0;37;2.9;0;1;4
0;42;2.9;1;1;4
3;25;2.9;0;1;4
0;30;2.9;1;1;4
0;43;2.9;0;1;4
4;37;2.9;1;1;4
0;39;2.9;1;0;4
0;33;2.9;1;1;4
0;35;2.9;0;1;4
0;33;2.9;1;1;4
0;30;2.9;1;1;4
0;36;2.9;0;1;4
0;26.5;2.9;1;1;4
0;41;2.9;0;1;4
0;36;2.9;1;1;4
0;34;2.9;0;1;4
0;42;2.9;1;1;4
0;33;2.9;1;0;4
0;31.5;2.9;1;1;4
0;37;2.9;1;1;4
0;42;2.9;1;1;4
3;22;2.9;1;0;4
4;35;2.9;1;1;4
0;34;2.9;0;0;4
0;40;2.9;1;1;4
2;39;2.9;1;1;4
0;39;2.9;1;1;4
0;38;2.9;1;1;4
0;41;2.9;1;1;4
0;34;2.9;1;1;4
3;34;2.9;0;1;4
0;40;2.9;1;0;4
0;35;2.9;1;1;4
0;37;2.9;0;1;4
0;40;2.9;1;1;4
1;32;2.9;0;1;4
1;12;2.9;0;0;4
0;37;2.9;0;1;4
0;33;2.9;1;1;4
0;35;2.9;1;1;4
0;32.5;2.9;1;1;4
0;25;2.9;0;0;4
0;31.5;2.9;1;1;4
0;29.5;2.9;0;1;4
0;43;2.9;1;1;4
0;35;2.9;1;1;4
0;36;2.9;1;1;4
0;34;2.9;1;1;4
0;39;2.9;0;1;4
0;25;2.9;1;1;4
0;45;2.9;1;1;4
0;34;2.9;1;1;4
3;36;2.9;0;1;4
0;29;2.9;1;0;4
0;35;2.9;1;1;4
0;36;2.9;1;1;4
0;37.5;2.9;1;1;4
0;39;2.9;1;1;4
0;32;2.9;1;1;4
2;41;2.9;1;1;4
0;19.5;2.9;1;1;4
3;30;2.9;1;1;4
0;36;2.9;1;1;4
1;37;2.9;1;1;4
0;40;2.9;0;1;4
0;43;2.9;1;1;4
0;45;2.9;1;1;4
0;30;2.9;1;1;4
0;41;2.9;1;1;4
1;29;2.9;0;0;4
0;42;2.9;1;1;4
0;41;2.9;0;1;4
3;29;2.9;1;1;4
0;33;2.9;1;1;4
0;44;2.9;1;1;4
0;38;2.9;0;0;4
3;37;2.9;0;1;4
0;42;2.9;1;1;4
4;36;2.9;1;1;4
0;37;2.9;0;1;4
0;38;2.9;1;0;4
0;32;2.9;0;1;4
0;37;2.9;1;1;4
0;42;2.9;0;1;4
2;26;2.9;0;1;4
4;40;2.9;0;1;4
0;36;2.9;0;1;4
0;35;2.9;0;1;4
0;47;2.9;0;1;4
0;38;2.9;0;1;4
0;36;2.9;1;1;4
2;40;2.9;0;1;4
0;33;2.9;1;1;4
0;27;2.9;0;1;4
0;42;2.9;1;1;4
1;26.5;2.9;1;1;4
3;30;2.9;0;1;4
0;39;2.9;1;1;4
0;33;2.9;1;1;4
0;26.5;2.9;0;1;4
0;32;2.9;1;1;4
0;39;2.9;0;1;4
0;37;2.9;1;1;4
2;37;2.9;1;1;4
2;38;2.9;1;1;4
0;35;2.9;1;1;4
0;41;2.9;1;1;4
0;39;2.9;1;1;4
3;34;2.9;0;1;4
0;33;2.9;0;1;4
0;31.5;2.9;0;1;4
0;33;2.9;0;1;4
1;26;2.9;1;1;4
0;37;2.9;1;1;4
1;22.7;2.9;1;0;4
0;33;2.9;1;1;4
0;45;2.9;1;1;4
0;38;2.9;1;1;4
0;28;2.9;0;1;4
0;40;2.9;1;0;4
0;34;2.9;1;1;4
0;37;2.9;1;1;4
3;34;2.9;1;1;4
0;44;2.9;1;1;4
0;39;2.9;1;1;4
0;36;2.9;0;0;4
0;39;2.9;1;1;4
0;36;2.9;0;1;4
0;36;2.9;0;1;4
2;33.5;2.9;0;1;4
0;43;2.9;1;1;4
0;37;2.9;0;1;4
0;38;2.9;0;1;4
0;38;2.9;1;1;4
0;34.5;2.9;1;1;4
4;43;2.9;1;1;4
0;45;2.9;1;1;4
0;42;2.9;1;1;4
0;43;2.9;0;0;4
0;42;2.9;1;1;4
0;40;2.9;1;1;4
0;39;2.9;0;0;4
0;35;2.9;1;1;4
3;32;2.9;0;1;4
0;37;2.9;0;1;4
0;37;2.9;1;1;4
0;37.5;2.9;1;1;4
0;38;2.9;1;1;4
3;36;2.9;0;1;4
0;41;2.9;1;1;4
0;37;2.9;0;1;4
2;27;2.9;0;1;4
0;34;2.9;0;1;4
0;44;2.9;0;1;4
0;37;2.9;1;1;4
0;40;2.9;1;1;4
1;32;2.9;1;1;4
0;42;2.9;1;1;4
0;44;2.9;1;1;4
0;39;2.9;0;1;4
3;34;2.9;0;1;4
3;35;2.9;0;1;4
0;32;2.9;1;1;4
0;32;2.9;1;1;4
0;39;2.9;0;1;4
1;29.5;2.9;1;1;4
0;33;2.9;1;1;4
0;28.5;2.9;0;1;4
0;39;2.9;1;1;4
1;36;2.9;1;1;4
0;37;2.9;1;1;4
0;39;2.9;0;1;4
0;40;2.9;1;1;4
0;35;2.9;1;1;4
0;43;2.9;1;1;4
0;36;2.9;1;1;4
0;41;2.9;0;1;4
0;47;2.9;1;1;4
3;32;2.9;1;1;4
2;38;2.9;1;1;4
0;39;2.9;1;1;4
0;41;2.9;1;1;4
0;34;2.9;1;1;4
0;32;2.9;1;1;4
0;29.5;2.9;1;1;4
1;32;2.9;1;0;4
3;29;2.9;0;1;4
0;31;2.9;1;1;4
3;40;2.9;1;1;4
0;34;2.9;1;1;4
0;32;2.9;1;1;4
1;35;2.9;0;1;4
0;36;2.9;1;1;4
0;42;2.9;1;1;4
0;47;2.9;1;1;4
0;31.5;2.9;1;1;4
0;40;2.9;1;1;4
1;42;2.9;0;1;4
3;32;2.9;0;0;4
4;39;2.9;1;1;4
0;37;2.9;1;1;4
0;42;2.9;0;1;4
3;23.5;2.9;0;1;4
0;36;2.9;0;1;4
0;41;2.9;1;1;4
0;32;2.9;0;1;4
1;35;2.9;1;1;4
0;41;2.9;1;1;4
0;36;2.9;1;1;4
0;37;2.9;1;1;4
0;41;2.9;0;1;4
0;40;2.9;1;1;4
0;33;2.9;1;1;4
2;27;2.9;0;1;4
0;43;2.9;1;1;4
2;39;2.9;0;1;4
0;38;2.9;1;1;4
3;21;2.9;1;0;4
0;46;2.9;1;1;4
0;34;2.9;0;1;4
0;42;2.9;1;1;4
0;38;2.9;1;1;4
0;38;2.9;1;1;4
0;42;2.9;0;1;4
0;40;2.9;0;1;4
0;32.5;2.9;1;1;4
0;33;2.9;1;1;4
0;38;2.9;1;1;4
2;41;2.9;0;1;4
0;41;2.9;0;1;4
0;47;2.9;1;1;4
0;37;2.9;1;1;4
0;30.3;2.9;1;1;4
3;39;2.9;1;1;4
0;30;2.9;0;1;4
0;38;2.9;1;0;4
0;38;2.9;0;1;4
0;34;2.9;0;1;4
0;38;2.9;0;1;4
0;34;2.9;1;0;4
0;36;2.9;1;1;4
0;36;2.9;1;1;4
0;23.7;2.9;1;1;4
0;41;2.9;1;1;4
0;33;2.9;1;1;4
4;39;2.9;0;1;4
0;40;2.9;1;1;4
0;42;2.9;0;1;4
0;36;2.9;1;1;4
0;30;2.9;1;1;4
1;16.5;2.9;0;1;4
0;33;2.9;1;1;4
0;36;2.9;1;1;4
0;41;2.9;1;1;4
0;41.5;2.9;1;1;4
0;42;2.9;1;1;4
0;41;2.9;0;1;4
0;25;2.9;0;1;4
0;37;2.9;0;1;4
0;37.5;2.9;0;1;4
1;24.5;2.9;1;1;4
4;31;2.9;1;1;4
0;41;2.9;1;1;4
0;41;2.9;1;1;4
0;43;2.9;1;1;4
1;27.7;2.9;1;1;4
0;35;2.9;1;1;4
0;41;2.9;1;1;4
0;37;2.9;0;1;4
0;35.5;2.9;1;1;4
0;42;2.9;0;1;4
0;37;2.9;0;1;4
3;33;2.9;0;1;4
0;46;2.9;1;1;4
1;28;2.9;0;1;4
0;41.5;2.9;1;1;4
0;45;2.9;1;1;4
0;36;2.9;1;1;4
1;26.5;2.9;1;1;4
0;33;2.9;1;0;4
0;35;2.9;1;1;4
4;41;2.9;1;1;4
0;40;2.9;1;1;4
0;39;2.9;0;1;4
0;43;2.9;1;1;4
0;37;2.9;1;1;4
3;23;2.8;0;1;4
0;37;2.8;0;1;4
3;40;2.8;0;1;4
3;29;2.8;0;1;4
0;29;2.8;0;0;4
0;38;2.8;1;1;4
0;34;2.8;0;1;4
0;41;2.8;0;1;4
0;33;2.8;1;1;4
0;34;2.8;0;1;4
1;42;2.8;1;1;4
3;23;2.8;1;1;4
0;32.5;2.8;1;1;4
0;26.5;2.8;0;1;4
1;38;2.8;0;1;4
0;38;2.8;1;0;4
0;33;2.8;0;1;4
0;31;2.8;1;1;4
0;41;2.8;0;1;4
0;34;2.8;1;1;4
0;41;2.8;1;1;4
4;39;2.8;0;1;4
1;24.7;2.8;1;1;4
4;27;2.8;1;1;4
0;29;2.8;1;1;4
0;32;2.8;1;1;4
0;37;2.8;0;1;4
0;36;2.8;1;1;4
0;39;2.8;1;1;4
2;31;2.8;0;0;4
2;38;2.8;1;1;4
0;32;2.8;1;1;4
4;38;2.8;1;1;4
0;42;2.8;1;1;4
1;29;2.8;1;0;4
0;32.3;2.8;1;1;4
0;45;2.8;1;1;4
0;40;2.8;1;1;4
0;36;2.8;1;1;4
0;37;2.8;0;1;4
0;33.3;2.8;1;1;4
0;39;2.8;0;1;4
1;30.5;2.8;0;1;4
0;38;2.8;1;1;4
0;38;2.8;1;1;4
0;33;2.8;1;1;4
0;33;2.8;0;1;4
4;29;2.8;0;1;4
2;40;2.8;1;1;4
0;38;2.8;1;1;4
0;34;2.8;1;1;4
3;25;2.8;0;1;4
1;39;2.8;1;1;4
4;30;2.8;0;0;4
0;28.5;2.8;0;1;4
0;35;2.8;1;1;4
0;25;2.8;0;1;4
0;32.5;2.8;1;1;4
1;34;2.8;1;1;4
0;36;2.8;0;1;4
0;35;2.8;1;1;4
0;34;2.8;1;1;4
0;33;2.8;1;1;4
0;30.5;2.8;1;1;4
0;35.5;2.8;1;1;4
0;46;2.8;1;1;4
3;26;2.8;0;0;4
0;33;2.8;1;1;4
0;43;2.8;1;1;4
0;34;2.8;0;1;4
0;32.7;2.8;0;1;4
0;36;2.8;1;1;4
0;37;2.8;1;1;4
0;35;2.8;1;1;4
0;33.5;2.8;1;1;4
0;46;2.8;1;1;4
0;34;2.8;1;1;4
0;37;2.8;0;1;4
3;31;2.8;1;1;4
0;39;2.8;1;1;4
0;26;2.8;1;1;4
0;34;2.8;1;1;4
0;33.5;2.8;1;1;4
0;31.5;2.8;1;1;4
0;36;2.8;1;1;4
2;30;2.8;0;0;4
0;33;2.8;1;1;4
2;47;2.8;1;1;4
0;31;2.8;0;1;4
1;47;2.8;1;1;4
0;32;2.8;1;1;4
0;36;2.8;1;1;4
4;27;2.8;1;1;4
0;40;2.8;1;1;4
0;41;2.8;0;1;4
0;38;2.8;0;1;4
0;41;2.8;1;1;4
0;30;2.8;1;1;4
0;37.5;2.8;0;1;4
0;33;2.8;1;1;4
0;33;2.8;1;1;4
0;35;2.8;0;1;4
0;38.5;2.8;0;1;4
0;39;2.8;1;1;4
0;40;2.8;1;1;4
0;38;2.8;1;1;4
1;28;2.8;0;1;4
0;38;2.8;1;1;4
0;29.7;2.8;0;1;4
3;28;2.8;1;0;4
0;38;2.8;1;1;4
1;36;2.8;1;1;4
0;35.5;2.8;1;1;4
0;36;2.8;1;1;4
0;37;2.8;1;0;4
0;44;2.8;1;1;4
0;37;2.8;1;1;4
3;27;2.8;1;1;4
0;40;2.8;0;1;4
3;36;2.8;1;0;4
0;47;2.8;0;1;4
0;34;2.8;0;1;4
0;34;2.8;0;1;4
0;31;2.8;1;1;4
0;41.5;2.8;1;1;4
0;39;2.8;1;1;4
0;42;2.8;1;1;4
1;30;2.8;1;1;4
0;39;2.8;0;1;4
0;35;2.8;1;1;4
0;38;2.8;1;1;4
0;38;2.8;0;1;4
0;35;2.8;1;1;4
3;28;2.8;1;1;4
0;33;2.8;1;1;4
0;28.3;2.8;1;1;4
0;39;2.8;0;1;4
0;39;2.8;1;1;4
0;32;2.8;1;0;4
0;37;2.8;1;1;4
3;32;2.8;1;1;4
3;40;2.8;1;1;4
1;37;2.8;1;1;4
0;34;2.8;1;1;4
0;35;2.8;1;1;4
0;37;2.8;1;1;4
0;31;2.8;0;1;4
3;20;2.8;0;0;4
0;39;2.8;1;1;4
0;44;2.8;0;1;4
1;30;2.8;0;0;4
0;32;2.8;1;1;4
0;39;2.8;1;1;4
0;41;2.8;1;1;4
2;36;2.8;0;1;4
0;32.5;2.8;1;1;4
0;47;2.8;1;1;4
1;37;2.8;1;1;4
0;38;2.8;1;1;4
0;34;2.8;1;1;4
0;39;2.8;0;1;4
0;40;2.8;1;1;4
0;38;2.8;0;1;4
0;42;2.8;1;1;4
4;33;2.8;1;1;4
0;33.5;2.8;1;1;4
0;36;2.8;0;1;4
0;32;2.8;1;1;4
0;29;2.8;1;1;4
1;32;2.8;0;1;4
0;36;2.8;0;1;4
1;39;2.8;1;1;4
0;37;2.8;1;1;4
0;29;2.8;1;1;4
2;30;2.8;1;0;4
0;34;2.8;1;1;4
0;30;2.8;1;1;4
0;41;2.8;1;1;4
0;39;2.8;1;1;4
0;31;2.8;1;1;4
0;36.5;2.8;0;1;4
2;30;2.8;1;0;4
3;42;2.8;0;1;4
0;33;2.8;1;1;4
0;39;2.8;0;1;4
0;30.5;2.8;0;1;4
0;35;2.8;0;1;4
0;38;2.8;1;1;4
0;34.5;2.8;1;1;4
0;38;2.8;1;1;4
0;38;2.8;0;1;4
0;46;2.8;1;1;4
0;43;2.8;1;1;4
0;35;2.8;1;1;4
0;41;2.8;1;1;4
0;43;2.8;0;1;4
2;27;2.8;1;1;4
0;37;2.8;0;1;4
1;30;2.8;0;1;4
0;36;2.8;1;1;4
0;36;2.8;1;1;4
0;36;2.8;1;1;4
0;35;2.8;1;1;4
0;41;2.8;1;1;4
0;35;2.8;1;0;4
0;28.5;2.8;0;1;4
2;39;2.8;1;0;4
0;39;2.8;0;1;4
0;33;2.8;0;0;4
0;40;2.8;1;1;4
0;37;2.8;1;1;4
2;29;2.8;0;1;4
0;30;2.8;1;1;4
0;35;2.8;0;1;4
0;41;2.8;1;1;4
0;37;2.8;1;1;4
0;35;2.8;0;1;4
0;40;2.8;1;1;4
